"exposureId","exposureName","outcomeId","outcomeName"
19037560,"bifonazole",2,"Cardiac arrhythmia"
904525,"bimatoprost",2,"Cardiac arrhythmia"
19024770,"Biotin",2,"Cardiac arrhythmia"
724908,"Biperiden",2,"Cardiac arrhythmia"
924939,"Bisacodyl",2,"Cardiac arrhythmia"
958134,"bismuth subcitrate",2,"Cardiac arrhythmia"
937725,"bismuth subgallate",2,"Cardiac arrhythmia"
937791,"bismuth subsalicylate",2,"Cardiac arrhythmia"
1338005,"Bisoprolol",2,"Cardiac arrhythmia"
19084670,"bivalirudin",2,"Cardiac arrhythmia"
1329241,"Bleomycin",2,"Cardiac arrhythmia"
40238770,"boceprevir",2,"Cardiac arrhythmia"
929698,"boric acid",2,"Cardiac arrhythmia"
19029824,"Boron",2,"Cardiac arrhythmia"
42900401,"bosutinib",2,"Cardiac arrhythmia"
46275300,"brexpiprazole",2,"Cardiac arrhythmia"
915542,"brimonidine",2,"Cardiac arrhythmia"
938044,"brinzolamide",2,"Cardiac arrhythmia"
35604901,"Brivaracetam",2,"Cardiac arrhythmia"
19030353,"Bromazepam",2,"Cardiac arrhythmia"
1139179,"bromfenac",2,"Cardiac arrhythmia"
19030493,"Bromhexine",2,"Cardiac arrhythmia"
730548,"Bromocriptine",2,"Cardiac arrhythmia"
1130863,"Brompheniramine",2,"Cardiac arrhythmia"
19039262,"brotizolam",2,"Cardiac arrhythmia"
939259,"Budesonide",2,"Cardiac arrhythmia"
19032724,"Bufexamac",2,"Cardiac arrhythmia"
932745,"Bumetanide",2,"Cardiac arrhythmia"
19020092,"bunazosin",2,"Cardiac arrhythmia"
732893,"Bupivacaine",2,"Cardiac arrhythmia"
1133201,"Buprenorphine",2,"Cardiac arrhythmia"
750982,"Bupropion",2,"Cardiac arrhythmia"
19033280,"Buserelin",2,"Cardiac arrhythmia"
733301,"Buspirone",2,"Cardiac arrhythmia"
1333357,"Busulfan",2,"Cardiac arrhythmia"
959174,"butabarbital",2,"Cardiac arrhythmia"
1139699,"butalbital",2,"Cardiac arrhythmia"
939726,"butamben",2,"Cardiac arrhythmia"
958396,"butenafine",2,"Cardiac arrhythmia"
939784,"butoconazole",2,"Cardiac arrhythmia"
1133732,"Butorphanol",2,"Cardiac arrhythmia"
40234201,"butylscopolamine",2,"Cardiac arrhythmia"
40222431,"cabazitaxel",2,"Cardiac arrhythmia"
1558471,"cabergoline",2,"Cardiac arrhythmia"
43012292,"cabozantinib",2,"Cardiac arrhythmia"
1134439,"Caffeine",2,"Cardiac arrhythmia"
902616,"Calamine",2,"Cardiac arrhythmia"
19035569,"Calcifediol",2,"Cardiac arrhythmia"
908921,"calcipotriene",2,"Cardiac arrhythmia"
19035631,"Calcitriol",2,"Cardiac arrhythmia"
19018544,"Calcium",2,"Cardiac arrhythmia"
951469,"calcium acetate",2,"Cardiac arrhythmia"
1319219,"Calcium ascorbate",2,"Cardiac arrhythmia"
19035704,"Calcium Carbonate",2,"Cardiac arrhythmia"
19097016,"CALCIUM CARBONATE, PRECIPITATED",2,"Cardiac arrhythmia"
19036781,"Calcium Chloride",2,"Cardiac arrhythmia"
19058572,"Calcium Citrate",2,"Cardiac arrhythmia"
19037038,"Calcium Gluconate",2,"Cardiac arrhythmia"
1337159,"Calcium Glycerophosphate",2,"Cardiac arrhythmia"
19058896,"calcium lactate",2,"Cardiac arrhythmia"
36256127,"Calcium levofolinate",2,"Cardiac arrhythmia"
19058973,"Calcium phosphate dibasic",2,"Cardiac arrhythmia"
1302788,"calcium threonate",2,"Cardiac arrhythmia"
938205,"Camphor",2,"Cardiac arrhythmia"
46221355,"camphor, (-)-",2,"Cardiac arrhythmia"
1351557,"candesartan",2,"Cardiac arrhythmia"
46275677,"cangrelor",2,"Cardiac arrhythmia"
1510417,"Cannabidiol",2,"Cardiac arrhythmia"
19123864,"Canrenoate",2,"Cardiac arrhythmia"
1337620,"capecitabine",2,"Cardiac arrhythmia"
939881,"Capsaicin",2,"Cardiac arrhythmia"
915553,"Capsicum extract",2,"Cardiac arrhythmia"
1340128,"Captopril",2,"Cardiac arrhythmia"
940183,"Carbachol",2,"Cardiac arrhythmia"
740275,"Carbamazepine",2,"Cardiac arrhythmia"
958999,"carbamide peroxide",2,"Cardiac arrhythmia"
19024535,"carbazochrome",2,"Cardiac arrhythmia"
1740546,"Carbenicillin",2,"Cardiac arrhythmia"
1140640,"carbetapentane",2,"Cardiac arrhythmia"
740560,"Carbidopa",2,"Cardiac arrhythmia"
1141018,"carbinoxamine",2,"Cardiac arrhythmia"
19041843,"Carbocysteine",2,"Cardiac arrhythmia"
19055217,"Carbomer",2,"Cardiac arrhythmia"
1344905,"Carboplatin",2,"Cardiac arrhythmia"
949279,"Carboxymethylcellulose",2,"Cardiac arrhythmia"
42873638,"carfilzomib",2,"Cardiac arrhythmia"
35603277,"cariprazine",2,"Cardiac arrhythmia"
749910,"Carisoprodol",2,"Cardiac arrhythmia"
1350066,"Carmustine",2,"Cardiac arrhythmia"
40798702,"Carpronium",2,"Cardiac arrhythmia"
950370,"Carteolol",2,"Cardiac arrhythmia"
1346823,"carvedilol",2,"Cardiac arrhythmia"
900093,"Casanthranol",2,"Cardiac arrhythmia"
1718054,"Caspofungin",2,"Cardiac arrhythmia"
950933,"Castor Oil",2,"Cardiac arrhythmia"
1768849,"Cefaclor",2,"Cardiac arrhythmia"
1769535,"Cefadroxil",2,"Cardiac arrhythmia"
1771162,"Cefazolin",2,"Cardiac arrhythmia"
1796458,"cefdinir",2,"Cardiac arrhythmia"
1747005,"cefditoren",2,"Cardiac arrhythmia"
1748975,"cefepime",2,"Cardiac arrhythmia"
1796435,"Cefixime",2,"Cardiac arrhythmia"
40798704,"Cefmenoxime",2,"Cardiac arrhythmia"
19072255,"Cefmetazole",2,"Cardiac arrhythmia"
1773402,"Cefoperazone",2,"Cardiac arrhythmia"
1774470,"Cefotaxime",2,"Cardiac arrhythmia"
1774932,"Cefotetan",2,"Cardiac arrhythmia"
19051271,"Cefotiam",2,"Cardiac arrhythmia"
1775741,"Cefoxitin",2,"Cardiac arrhythmia"
19001904,"cefpirome",2,"Cardiac arrhythmia"
1749008,"cefpodoxime",2,"Cardiac arrhythmia"
1738366,"cefprozil",2,"Cardiac arrhythmia"
46274210,"ceftaroline fosamil",2,"Cardiac arrhythmia"
1776684,"Ceftazidime",2,"Cardiac arrhythmia"
1749083,"ceftibuten",2,"Cardiac arrhythmia"
1777254,"Ceftizoxime",2,"Cardiac arrhythmia"
45892599,"ceftolozane",2,"Cardiac arrhythmia"
1777806,"Ceftriaxone",2,"Cardiac arrhythmia"
1778162,"Cefuroxime",2,"Cardiac arrhythmia"
1118084,"celecoxib",2,"Cardiac arrhythmia"
19049145,"Celiprolol",2,"Cardiac arrhythmia"
986517,"Cellulose",2,"Cardiac arrhythmia"
1786621,"Cephalexin",2,"Cardiac arrhythmia"
19086759,"Cephalothin",2,"Cardiac arrhythmia"
19086790,"Cephapirin",2,"Cardiac arrhythmia"
1149196,"Cetirizine",2,"Cardiac arrhythmia"
1503983,"cetrorelix",2,"Cardiac arrhythmia"
989301,"Cetylpyridinium",2,"Cardiac arrhythmia"
954819,"cevimeline",2,"Cardiac arrhythmia"
1150886,"chlophedianol",2,"Cardiac arrhythmia"
1390051,"Chlorambucil",2,"Cardiac arrhythmia"
990069,"Chloramphenicol",2,"Cardiac arrhythmia"
990413,"chlorcyclizine",2,"Cardiac arrhythmia"
990678,"Chlordiazepoxide",2,"Cardiac arrhythmia"
1790812,"Chlorhexidine",2,"Cardiac arrhythmia"
19026733,"Chlormadinone",2,"Cardiac arrhythmia"
19049410,"chloroprocaine",2,"Cardiac arrhythmia"
1792515,"Chloroquine",2,"Cardiac arrhythmia"
992590,"Chlorothiazide",2,"Cardiac arrhythmia"
949459,"chloroxylenol",2,"Cardiac arrhythmia"
794852,"Chlorpromazine",2,"Cardiac arrhythmia"
1395058,"Chlorthalidone",2,"Cardiac arrhythmia"
19095164,"Cholecalciferol",2,"Cardiac arrhythmia"
1195334,"Choline",2,"Cardiac arrhythmia"
1395573,"Chondroitin Sulfates",2,"Cardiac arrhythmia"
902938,"ciclesonide",2,"Cardiac arrhythmia"
950098,"ciclopirox",2,"Cardiac arrhythmia"
1745072,"Cidofovir",2,"Cardiac arrhythmia"
19045581,"cifenline",2,"Cardiac arrhythmia"
1797258,"Cilastatin",2,"Cardiac arrhythmia"
997276,"Cimetidine",2,"Cardiac arrhythmia"
1548111,"cinacalcet",2,"Cardiac arrhythmia"
1797513,"Ciprofloxacin",2,"Cardiac arrhythmia"
1397599,"Cisplatin",2,"Cardiac arrhythmia"
40223464,"Citicoline",2,"Cardiac arrhythmia"
950435,"Citric Acid",2,"Cardiac arrhythmia"
42903433,"citric acid acetate",2,"Cardiac arrhythmia"
1750500,"Clarithromycin",2,"Cardiac arrhythmia"
1759842,"Clavulanate",2,"Cardiac arrhythmia"
1197677,"Clemastine",2,"Cardiac arrhythmia"
19097824,"Clenbuterol",2,"Cardiac arrhythmia"
19089969,"clevidipine",2,"Cardiac arrhythmia"
950792,"clidinium",2,"Cardiac arrhythmia"
997881,"Clindamycin",2,"Cardiac arrhythmia"
980867,"Clioquinol",2,"Cardiac arrhythmia"
19050832,"clobazam",2,"Cardiac arrhythmia"
998415,"Clobetasol",2,"Cardiac arrhythmia"
19005129,"Clobetasone",2,"Cardiac arrhythmia"
950882,"clocortolone",2,"Cardiac arrhythmia"
40798721,"Clofedanol",2,"Cardiac arrhythmia"
1598819,"Clomiphene",2,"Cardiac arrhythmia"
798834,"Clomipramine",2,"Cardiac arrhythmia"
798874,"Clonazepam",2,"Cardiac arrhythmia"
1398937,"Clonidine",2,"Cardiac arrhythmia"
1322184,"clopidogrel",2,"Cardiac arrhythmia"
790253,"clorazepate",2,"Cardiac arrhythmia"
19068821,"clotiazepam",2,"Cardiac arrhythmia"
1000632,"Clotrimazole",2,"Cardiac arrhythmia"
1800835,"Cloxacillin",2,"Cardiac arrhythmia"
19051096,"cloxazolam",2,"Cardiac arrhythmia"
800878,"Clozapine",2,"Cardiac arrhythmia"
19048026,"cobamamide",2,"Cardiac arrhythmia"
1001419,"Cocaine",2,"Cardiac arrhythmia"
1201620,"Codeine",2,"Cardiac arrhythmia"
1351115,"coenzyme Q10",2,"Cardiac arrhythmia"
1101554,"Colchicine",2,"Cardiac arrhythmia"
1518148,"colesevelam",2,"Cardiac arrhythmia"
1501617,"Colestipol",2,"Cardiac arrhythmia"
901845,"Colistin",2,"Cardiac arrhythmia"
19057346,"Copper Sulfate",2,"Cardiac arrhythmia"
1541079,"Corticotropin",2,"Cardiac arrhythmia"
1507705,"Cortisone",2,"Cardiac arrhythmia"
1593397,"crisaborole",2,"Cardiac arrhythmia"
40242675,"crizotinib",2,"Cardiac arrhythmia"
19008867,"Cromoglycate",2,"Cardiac arrhythmia"
1152631,"Cromolyn",2,"Cardiac arrhythmia"
969276,"crotamiton",2,"Cardiac arrhythmia"
19051035,"cuprous oxide",2,"Cardiac arrhythmia"
778711,"cyclobenzaprine",2,"Cardiac arrhythmia"
19072083,"Cyclofenil",2,"Cardiac arrhythmia"
910232,"Cyclopentolate",2,"Cardiac arrhythmia"
1310317,"Cyclophosphamide",2,"Cardiac arrhythmia"
19010482,"Cyclosporine",2,"Cardiac arrhythmia"
1110727,"Cyproheptadine",2,"Cardiac arrhythmia"
19010955,"Cysteine",2,"Cardiac arrhythmia"
1311078,"Cytarabine",2,"Cardiac arrhythmia"
19013782,"D-BIOTIN",2,"Cardiac arrhythmia"
43532299,"dabrafenib",2,"Cardiac arrhythmia"
1311409,"Dacarbazine",2,"Cardiac arrhythmia"
46221696,"daclatasvir",2,"Cardiac arrhythmia"
1311443,"Dactinomycin",2,"Cardiac arrhythmia"
40170680,"dalfampridine",2,"Cardiac arrhythmia"
1789517,"dalfopristin",2,"Cardiac arrhythmia"
1511449,"Danazol",2,"Cardiac arrhythmia"
711714,"Dantrolene",2,"Cardiac arrhythmia"
44785829,"dapagliflozin",2,"Cardiac arrhythmia"
1711759,"Dapsone",2,"Cardiac arrhythmia"
1786617,"Daptomycin",2,"Cardiac arrhythmia"
916230,"darifenacin",2,"Cardiac arrhythmia"
45892558,"dasabuvir",2,"Cardiac arrhythmia"
1358436,"dasatinib",2,"Cardiac arrhythmia"
1311799,"Daunorubicin",2,"Cardiac arrhythmia"
19086827,"decanoic acid",2,"Cardiac arrhythmia"
1786055,"deferasirox",2,"Cardiac arrhythmia"
1711947,"Deferoxamine",2,"Cardiac arrhythmia"
19058410,"degarelix",2,"Cardiac arrhythmia"
1592954,"delafloxacin",2,"Cardiac arrhythmia"
1714527,"Demeclocycline",2,"Cardiac arrhythmia"
19016063,"Dequalinium",2,"Cardiac arrhythmia"
19002770,"desflurane",2,"Cardiac arrhythmia"
716968,"Desipramine",2,"Cardiac arrhythmia"
19017074,"Deslanoside",2,"Cardiac arrhythmia"
1103006,"desloratadine",2,"Cardiac arrhythmia"
1517070,"desmopressin",2,"Cardiac arrhythmia"
1588000,"Desogestrel",2,"Cardiac arrhythmia"
917205,"Desonide",2,"Cardiac arrhythmia"
917336,"Desoximetasone",2,"Cardiac arrhythmia"
717607,"Desvenlafaxine",2,"Cardiac arrhythmia"
1593670,"deutetrabenazine",2,"Cardiac arrhythmia"
1518254,"Dexamethasone",2,"Cardiac arrhythmia"
1188052,"dexbrompheniramine",2,"Cardiac arrhythmia"
1188114,"dexchlorpheniramine",2,"Cardiac arrhythmia"
19039926,"dexlansoprazole",2,"Cardiac arrhythmia"
19061088,"Dexmedetomidine",2,"Cardiac arrhythmia"
731533,"dexmethylphenidate",2,"Cardiac arrhythmia"
988294,"dexpanthenol",2,"Cardiac arrhythmia"
1353011,"Dexrazoxane",2,"Cardiac arrhythmia"
1352890,"Dextran",2,"Cardiac arrhythmia"
1319156,"Dextran 70",2,"Cardiac arrhythmia"
719311,"Dextroamphetamine",2,"Cardiac arrhythmia"
1119510,"Dextromethorphan",2,"Cardiac arrhythmia"
45775324,"diatrizoic acid",2,"Cardiac arrhythmia"
723013,"Diazepam",2,"Cardiac arrhythmia"
1523280,"Diazoxide",2,"Cardiac arrhythmia"
19076714,"Dibasic potassium phosphate",2,"Cardiac arrhythmia"
19023508,"Dibekacin",2,"Cardiac arrhythmia"
923840,"Dibucaine",2,"Cardiac arrhythmia"
1189490,"dichloralphenazone",2,"Cardiac arrhythmia"
1124300,"Diclofenac",2,"Cardiac arrhythmia"
1724666,"Dicloxacillin",2,"Cardiac arrhythmia"
924724,"Dicyclomine",2,"Cardiac arrhythmia"
1724869,"Didanosine",2,"Cardiac arrhythmia"
19054876,"dienogest",2,"Cardiac arrhythmia"
725822,"Diethylpropion",2,"Cardiac arrhythmia"
960988,"Diflorasone",2,"Cardiac arrhythmia"
19026096,"Diflucortolone",2,"Cardiac arrhythmia"
1126128,"Diflunisal",2,"Cardiac arrhythmia"
19089579,"difluprednate",2,"Cardiac arrhythmia"
1326303,"Digoxin",2,"Cardiac arrhythmia"
1189596,"dihydrocodeine",2,"Cardiac arrhythmia"
1126557,"Dihydroergotamine",2,"Cardiac arrhythmia"
1328165,"Diltiazem",2,"Cardiac arrhythmia"
928744,"Dimenhydrinate",2,"Cardiac arrhythmia"
1728903,"Dimercaprol",2,"Cardiac arrhythmia"
916662,"dimethicone",2,"Cardiac arrhythmia"
43526424,"dimethyl fumarate",2,"Cardiac arrhythmia"
928980,"Dimethyl Sulfoxide",2,"Cardiac arrhythmia"
19029421,"Dinoprost",2,"Cardiac arrhythmia"
1329415,"Dinoprostone",2,"Cardiac arrhythmia"
19029488,"Diosmin",2,"Cardiac arrhythmia"
1129625,"Diphenhydramine",2,"Cardiac arrhythmia"
930916,"Diphenoxylate",2,"Cardiac arrhythmia"
19090000,"diphenylpyraline",2,"Cardiac arrhythmia"
1331270,"Dipyridamole",2,"Cardiac arrhythmia"
1335606,"Disopyramide",2,"Cardiac arrhythmia"
19035856,"distigmine",2,"Cardiac arrhythmia"
735850,"Disulfiram",2,"Cardiac arrhythmia"
1337720,"Dobutamine",2,"Cardiac arrhythmia"
1315942,"docetaxel",2,"Cardiac arrhythmia"
40224726,"doconexent",2,"Cardiac arrhythmia"
42799567,"Docosaenoic Acid",2,"Cardiac arrhythmia"
19016670,"Docosahexaenoate",2,"Cardiac arrhythmia"
980955,"docosanol",2,"Cardiac arrhythmia"
941258,"Docusate",2,"Cardiac arrhythmia"
1362979,"dofetilide",2,"Cardiac arrhythmia"
903459,"Dolasetron",2,"Cardiac arrhythmia"
19091239,"domiphen",2,"Cardiac arrhythmia"
715997,"donepezil",2,"Cardiac arrhythmia"
1337860,"Dopamine",2,"Cardiac arrhythmia"
981709,"dorzolamide",2,"Cardiac arrhythmia"
19037989,"Dothiepin",2,"Cardiac arrhythmia"
1363053,"Doxazosin",2,"Cardiac arrhythmia"
738156,"Doxepin",2,"Cardiac arrhythmia"
1512446,"Doxercalciferol",2,"Cardiac arrhythmia"
1738521,"Doxycycline",2,"Cardiac arrhythmia"
738818,"Doxylamine",2,"Cardiac arrhythmia"
1037005,"dronabinol",2,"Cardiac arrhythmia"
40163615,"dronedarone",2,"Cardiac arrhythmia"
1512674,"drospirenone",2,"Cardiac arrhythmia"
44814542,"Droxidopa",2,"Cardiac arrhythmia"
715259,"duloxetine",2,"Cardiac arrhythmia"
989482,"Dutasteride",2,"Cardiac arrhythmia"
19040060,"Dydrogesterone",2,"Cardiac arrhythmia"
1140088,"Dyphylline",2,"Cardiac arrhythmia"
19092433,"ebastine",2,"Cardiac arrhythmia"
958368,"Echothiophate",2,"Cardiac arrhythmia"
1594308,"edaravone",2,"Cardiac arrhythmia"
19052936,"edetate",2,"Cardiac arrhythmia"
43013616,"Edetate Calcium",2,"Cardiac arrhythmia"
45892847,"edoxaban",2,"Cardiac arrhythmia"
740924,"Edrophonium",2,"Cardiac arrhythmia"
1738135,"efavirenz",2,"Cardiac arrhythmia"
45775080,"efinaconazole",2,"Cardiac arrhythmia"
978236,"Eflornithine",2,"Cardiac arrhythmia"
19087063,"Eicosapentaenoate",2,"Cardiac arrhythmia"
1560104,"elagolix",2,"Cardiac arrhythmia"
35606465,"elbasvir",2,"Cardiac arrhythmia"
1189697,"eletriptan",2,"Cardiac arrhythmia"
19012346,"eltrombopag",2,"Cardiac arrhythmia"
46234135,"eluxadoline",2,"Cardiac arrhythmia"
42874212,"elvitegravir",2,"Cardiac arrhythmia"
903893,"emedastine",2,"Cardiac arrhythmia"
45774751,"empagliflozin",2,"Cardiac arrhythmia"
1341927,"Enalapril",2,"Cardiac arrhythmia"
1301025,"Enoxaparin",2,"Cardiac arrhythmia"
782211,"entacapone",2,"Cardiac arrhythmia"
1711246,"entecavir",2,"Cardiac arrhythmia"
42900250,"enzalutamide",2,"Cardiac arrhythmia"
1143374,"Ephedrine",2,"Cardiac arrhythmia"
943634,"epinastine",2,"Cardiac arrhythmia"
1343916,"Epinephrine",2,"Cardiac arrhythmia"
1344354,"Epirubicin",2,"Cardiac arrhythmia"
1309799,"eplerenone",2,"Cardiac arrhythmia"
1354118,"Epoprostenol",2,"Cardiac arrhythmia"
19095266,"eprazinone",2,"Cardiac arrhythmia"
1346686,"eprosartan",2,"Cardiac arrhythmia"
1322199,"eptifibatide",2,"Cardiac arrhythmia"
19045045,"Ergocalciferol",2,"Cardiac arrhythmia"
1345205,"Ergonovine",2,"Cardiac arrhythmia"
1145379,"Ergotamine",2,"Cardiac arrhythmia"
40230712,"eribulin",2,"Cardiac arrhythmia"
1325363,"erlotinib",2,"Cardiac arrhythmia"
1717963,"ertapenem",2,"Cardiac arrhythmia"
793293,"ertugliflozin",2,"Cardiac arrhythmia"
1746940,"Erythromycin",2,"Cardiac arrhythmia"
44507780,"eslicarbazepine",2,"Cardiac arrhythmia"
19063575,"esmolol",2,"Cardiac arrhythmia"
904453,"Esomeprazole",2,"Cardiac arrhythmia"
748010,"Estazolam",2,"Cardiac arrhythmia"
1349025,"Estramustine",2,"Cardiac arrhythmia"
19049038,"Estriol",2,"Cardiac arrhythmia"
1525278,"estropipate",2,"Cardiac arrhythmia"
757352,"Eszopiclone",2,"Cardiac arrhythmia"
1593331,"etelcalcetide",2,"Cardiac arrhythmia"
987406,"Ethacrynate",2,"Cardiac arrhythmia"
1749301,"Ethambutol",2,"Cardiac arrhythmia"
955372,"Ethanol",2,"Cardiac arrhythmia"
750119,"Ethosuximide",2,"Cardiac arrhythmia"
950316,"Ethyl Chloride",2,"Cardiac arrhythmia"
19095467,"ethyl loflazepate",2,"Cardiac arrhythmia"
1595461,"ethynodiol",2,"Cardiac arrhythmia"
1552929,"Etidronate",2,"Cardiac arrhythmia"
19050419,"Etilefrine",2,"Cardiac arrhythmia"
1195492,"Etodolac",2,"Cardiac arrhythmia"
1519936,"Etonogestrel",2,"Cardiac arrhythmia"
1350504,"Etoposide",2,"Cardiac arrhythmia"
1180412,"Eucalyptus oil",2,"Cardiac arrhythmia"
19011440,"everolimus",2,"Cardiac arrhythmia"
1398399,"exemestane",2,"Cardiac arrhythmia"
1583722,"exenatide",2,"Cardiac arrhythmia"
1526475,"ezetimibe",2,"Cardiac arrhythmia"
1703603,"famciclovir",2,"Cardiac arrhythmia"
953076,"Famotidine",2,"Cardiac arrhythmia"
19017742,"febuxostat",2,"Cardiac arrhythmia"
795661,"felbamate",2,"Cardiac arrhythmia"
19100761,"Felbinac",2,"Cardiac arrhythmia"
1353776,"Felodipine",2,"Cardiac arrhythmia"
1551803,"Fenofibrate",2,"Cardiac arrhythmia"
1153928,"Fenoprofen",2,"Cardiac arrhythmia"
19053979,"Fenoterol",2,"Cardiac arrhythmia"
19095744,"ferric ammonium citrate",2,"Cardiac arrhythmia"
43560392,"ferric carboxymaltose",2,"Cardiac arrhythmia"
45776202,"ferric citrate",2,"Cardiac arrhythmia"
40239116,"ferrous bisglycinate",2,"Cardiac arrhythmia"
1595799,"Ferrous fumarate",2,"Cardiac arrhythmia"
1396012,"ferrous gluconate",2,"Cardiac arrhythmia"
1396131,"ferrous sulfate",2,"Cardiac arrhythmia"
19027958,"fesoterodine",2,"Cardiac arrhythmia"
1153428,"fexofenadine",2,"Cardiac arrhythmia"
40239985,"fidaxomicin",2,"Cardiac arrhythmia"
996416,"Finasteride",2,"Cardiac arrhythmia"
40226579,"fingolimod",2,"Cardiac arrhythmia"
42903868,"Flavin-Adenine Dinucleotide",2,"Cardiac arrhythmia"
954853,"Flavoxate",2,"Cardiac arrhythmia"
1354860,"Flecainide",2,"Cardiac arrhythmia"
46287445,"flibanserin",2,"Cardiac arrhythmia"
19063763,"flopropione",2,"Cardiac arrhythmia"
1355509,"Floxuridine",2,"Cardiac arrhythmia"
1754994,"Fluconazole",2,"Cardiac arrhythmia"
1755112,"Flucytosine",2,"Cardiac arrhythmia"
1395557,"fludarabine",2,"Cardiac arrhythmia"
1555120,"Fludrocortisone",2,"Cardiac arrhythmia"
19110711,"Flufenamic Acid",2,"Cardiac arrhythmia"
19055153,"Flumazenil",2,"Cardiac arrhythmia"
1196514,"flunisolide",2,"Cardiac arrhythmia"
19055224,"Flunitrazepam",2,"Cardiac arrhythmia"
996541,"fluocinolone",2,"Cardiac arrhythmia"
955252,"Fluocinonide",2,"Cardiac arrhythmia"
996625,"Fluorescein",2,"Cardiac arrhythmia"
955583,"Fluorometholone",2,"Cardiac arrhythmia"
955632,"Fluorouracil",2,"Cardiac arrhythmia"
755695,"Fluoxetine",2,"Cardiac arrhythmia"
1555887,"Fluoxymesterone",2,"Cardiac arrhythmia"
756018,"Fluphenazine",2,"Cardiac arrhythmia"
956266,"Flurandrenolide",2,"Cardiac arrhythmia"
756349,"Flurazepam",2,"Cardiac arrhythmia"
1156378,"Flurbiprofen",2,"Cardiac arrhythmia"
1356461,"Flutamide",2,"Cardiac arrhythmia"
1149380,"fluticasone",2,"Cardiac arrhythmia"
1549686,"fluvastatin",2,"Cardiac arrhythmia"
751412,"Fluvoxamine",2,"Cardiac arrhythmia"
19111620,"Folic Acid",2,"Cardiac arrhythmia"
19033664,"fominoben",2,"Cardiac arrhythmia"
1315865,"fondaparinux",2,"Cardiac arrhythmia"
1756524,"Formaldehyde",2,"Cardiac arrhythmia"
956630,"formic acid",2,"Cardiac arrhythmia"
1196677,"formoterol",2,"Cardiac arrhythmia"
1736829,"fosamprenavir",2,"Cardiac arrhythmia"
35605594,"fosaprepitant",2,"Cardiac arrhythmia"
1724700,"Foscarnet",2,"Cardiac arrhythmia"
956653,"Fosfomycin",2,"Cardiac arrhythmia"
1363749,"Fosinopril",2,"Cardiac arrhythmia"
713192,"fosphenytoin",2,"Cardiac arrhythmia"
1189458,"frovatriptan",2,"Cardiac arrhythmia"
956691,"Fructose",2,"Cardiac arrhythmia"
1304044,"fulvestrant",2,"Cardiac arrhythmia"
956874,"Furosemide",2,"Cardiac arrhythmia"
19010400,"Fusidate",2,"Cardiac arrhythmia"
797399,"gabapentin",2,"Cardiac arrhythmia"
19048493,"gadobutrol",2,"Cardiac arrhythmia"
19103699,"gadodiamide",2,"Cardiac arrhythmia"
43012718,"gadofosveset",2,"Cardiac arrhythmia"
19097463,"gadoteridol",2,"Cardiac arrhythmia"
19089496,"gadoversetamide",2,"Cardiac arrhythmia"
19031583,"gadoxetate",2,"Cardiac arrhythmia"
19065867,"gamma-oryzanol",2,"Cardiac arrhythmia"
1757803,"Ganciclovir",2,"Cardiac arrhythmia"
1536743,"ganirelix",2,"Cardiac arrhythmia"
1789276,"gatifloxacin",2,"Cardiac arrhythmia"
1319193,"gefitinib",2,"Cardiac arrhythmia"
19058092,"Gelatin",2,"Cardiac arrhythmia"
1314924,"gemcitabine",2,"Cardiac arrhythmia"
1558242,"Gemfibrozil",2,"Cardiac arrhythmia"
1716721,"gemifloxacin",2,"Cardiac arrhythmia"
45892419,"Gentamicin",2,"Cardiac arrhythmia"
43012210,"geranylgeranylacetone",2,"Cardiac arrhythmia"
36878778,"Gimeracil",2,"Cardiac arrhythmia"
1307213,"Ginger extract",2,"Cardiac arrhythmia"
751889,"Glatiramer",2,"Cardiac arrhythmia"
793843,"glecaprevir",2,"Cardiac arrhythmia"
19059796,"Gliclazide",2,"Cardiac arrhythmia"
1597756,"glimepiride",2,"Cardiac arrhythmia"
1560171,"Glipizide",2,"Cardiac arrhythmia"
19126511,"gluconate",2,"Cardiac arrhythmia"
998392,"Gluconolactone",2,"Cardiac arrhythmia"
1360332,"Glucosamine",2,"Cardiac arrhythmia"
1560524,"Glucose",2,"Cardiac arrhythmia"
911486,"Glutamate",2,"Cardiac arrhythmia"
19060985,"Glutamine",2,"Cardiac arrhythmia"
19061083,"Glutathione",2,"Cardiac arrhythmia"
1559684,"Glyburide",2,"Cardiac arrhythmia"
961145,"Glycerin",2,"Cardiac arrhythmia"
962398,"Glycine",2,"Cardiac arrhythmia"
19068028,"glycol salicylate",2,"Cardiac arrhythmia"
45775571,"glycopyrronium",2,"Cardiac arrhythmia"
42899194,"Glycyrrhetinic acid",2,"Cardiac arrhythmia"
19089810,"Gonadorelin",2,"Cardiac arrhythmia"
1366310,"Goserelin",2,"Cardiac arrhythmia"
1000772,"Granisetron",2,"Cardiac arrhythmia"
35606467,"grazoprevir",2,"Cardiac arrhythmia"
1763779,"Griseofulvin",2,"Cardiac arrhythmia"
1189220,"guaiacolsulfonate",2,"Cardiac arrhythmia"
1163944,"Guaifenesin",2,"Cardiac arrhythmia"
1366237,"Guanabenz",2,"Cardiac arrhythmia"
1344965,"Guanfacine",2,"Cardiac arrhythmia"
966468,"Halcinonide",2,"Cardiac arrhythmia"
949759,"halobetasol",2,"Cardiac arrhythmia"
19067303,"Hemin",2,"Cardiac arrhythmia"
1367571,"heparin",2,"Cardiac arrhythmia"
